"mlb_team_name","mlb_logos","id_team","url_name_teams","team","liga","league","division","location","sportslogos_name","primary","secondary","tertiary","quaternary"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Colorado Rockies","https://www.mlbstatic.com/team-logos/team-cap-on-light/115.svg",115,"colorado-rockies","COL","NL","mlb","NL West","Colorado","Colorado Rockies","#33006F","#C4CED4","#000000","#24135F"
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"Los Angeles Dodgers","https://www.mlbstatic.com/team-logos/team-cap-on-light/119.svg",119,"los-angeles-dodgers","LAD","NL","mlb","NL West","Los Angeles","Los Angeles Dodgers","#005A9C","#EF3E42","#A5ACAF",NA
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Diego Padres","https://www.mlbstatic.com/team-logos/team-cap-on-light/135.svg",135,"san-diego-padres","SDP","NL","mlb","NL West","San Diego","San Diego Padres","#2F241D","#FFC425","#002d62","#A2AAAD"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
"San Francisco Giants","https://www.mlbstatic.com/team-logos/team-cap-on-light/137.svg",137,"san-francisco-giants","SFG","NL","mlb","NL West","San Francisco","San Francisco Giants","#FD5A1E","#27251F","#EFD19F","#AE8F6F"
